GalaxyName           IDSN          RA               DEC      z      TU        taum   etaum    taul   etaul    zmetm   ezmetm   zmetl  ezmetl    mfor   emfor    mact   emact    vsys          evsys   sigma  esigma      x1     ex1       c      ec      mu      emu   S
 1237663783135609002   5869          27.370298     -0.776879  0.1584  11.3156    8.745   0.029   2.487   0.004   0.628   0.004   0.588   0.001  10.730   0.000  10.500   0.000      0.85     80.09     94.66      7.50   2.390   1.070  -0.190   0.080  42.310   0.370  1
 1237657190907773046   16206          5.788113     -0.053729  0.1597  11.3011    2.794   0.000   2.787   0.000   1.309   0.000   1.287   0.000  10.910   0.000  10.740   0.000      1.01     56.57    235.60      0.00  -2.280   0.630  -0.030   0.040  39.130   0.200  1
 1237663239278231823   15425         55.561031      0.478204  0.1599  11.2989    6.601   0.281   4.485   0.096   0.730   0.002   0.720   0.005  10.650   0.000  10.430   0.000     -2.52    131.70    148.80     21.61   1.010   0.190   0.000   0.030  39.200   0.180  1
 1237656567044440399   17171        326.502014     -1.217801  0.1603  11.2945    3.058   0.000   2.706   0.000   1.564   0.000   1.486   0.000  10.740   0.000  10.570   0.000     -2.41     51.14    240.10      0.00  -0.350   0.320  -0.150   0.040  39.390   0.200  1
 1237663783134560435   2689          24.900267     -0.758794  0.1615  11.2811    6.883   0.000   7.057   0.000   1.456   0.000   0.922   0.000  11.290   0.000  11.070   0.000     -6.33     62.50    336.80      0.00   1.350   0.220   0.070   0.030  39.380   0.190  1
 1237663480336744727   20830        342.908813      0.921680  0.1621  11.2745    6.431   0.001   4.135   0.001   0.049   0.000   0.546   0.000  10.490   0.000  10.240   0.000    -22.97     87.65    108.60      0.02  -1.250   1.550  -0.220   0.080  41.600   0.430  1
 1237663785282371709   19174         25.659716      1.030276  0.1647  11.2457    5.028   0.000   3.012   0.000   1.590   0.000   1.466   0.000  10.980   0.000  10.790   0.000     -4.17     98.04    223.30     31.51  -0.690   0.220   0.040   0.030  39.350   0.190  1
 1237666338116927817   3087          20.406660     -0.977301  0.1665  11.2259    0.597   0.000   0.270   0.000   1.657   0.000   1.055   0.000   9.550   0.000   9.460   0.000    -43.57     85.29    113.50      0.03   0.510   0.210   0.000   0.030  39.450   0.180  1
 1237663784213610757   19616         37.100975      0.184581  0.1655  11.2369    1.751   0.017   0.560   0.004   0.676   0.002   0.716   0.002  11.110   0.000  10.970   0.000     10.15    100.20    136.80      0.01   0.280   0.210  -0.030   0.030  39.470   0.180  1
 1237657071158558829   20764         26.120674      0.229684  0.1659  11.2325    5.289   0.002   2.028   0.002   1.150   0.001   0.941   0.000  11.300   0.000  11.100   0.000    -22.85     99.67    172.00      0.00  -1.510   0.590  -0.120   0.040  39.410   0.200  1
 1237663785282371709   20125         25.659716      1.030277  0.1662  11.2292    5.028   0.000   3.012   0.000   1.590   0.000   1.466   0.000  10.990   0.000  10.800   0.000     -4.17     98.04    223.30     31.51  -0.680   0.220   0.040   0.030  39.350   0.190  1
 1237657189815681386   12843        323.877991     -0.980346  0.1673  11.2171    7.696   0.000   6.125   0.000   1.088   0.000   1.118   0.000  11.320   0.000  11.090   0.000      0.49    157.90    195.40      0.00  -0.980   0.310   0.020   0.040  39.240   0.190  1
 1237657189833834854   1740           5.404282     -0.880985  0.1676  11.2138    7.124   0.000   7.249   0.000   0.978   0.000   0.822   0.000  11.200   0.000  10.970   0.000    -10.83     79.39    196.00      0.00  -0.990   0.240  -0.060   0.030  39.470   0.190  1
 1237663278463451411   20480        357.274200      0.918223  0.1678  11.2116    3.533   0.063   0.981   0.022   0.575   0.031   0.505   0.011   9.810   0.000   9.630   0.000     10.09     79.62    114.00      0.00   0.080   1.060   0.270   0.070  40.320   0.280  1
 1237678617402671792   20476        325.420044      0.838972  0.1691  11.1973    0.572   0.000   0.288   0.000   0.500   0.000   1.050   0.001   9.630   0.000   9.530   0.000     18.10     80.98    114.60      0.00   0.120   0.520   0.050   0.040  40.740   0.220  1
 1237663716019667290   17473         12.257828      0.548002  0.1704  11.1831    4.635   0.009   1.722   0.001   0.451   0.001   0.126   0.000  10.080   0.000   9.860   0.000     16.62     82.92    120.00      0.00  -1.860   0.760   0.040   0.060  40.270   0.280  1
 1237666185626256736   17389        323.294769     -0.960281  0.1709  11.1776   10.370   0.000   3.855   0.002   0.148   0.000   0.681   0.002  10.310   0.000  10.040   0.000    -26.47     85.50    138.00      0.00   1.010   0.370   0.050   0.030  39.900   0.200  1
 1237663544220975551   12856        332.865417      0.755887  0.1717  11.1689    1.769   0.000   0.646   0.000   1.357   0.000   2.055   0.000  10.180   0.000  10.030   0.000    -36.56     81.06    128.10      0.00   0.800   0.210  -0.090   0.020  39.630   0.180  1
 1237666338115354816   3080          16.932314     -1.039554  0.1744  11.1394    6.738   0.004   3.225   0.004   1.180   0.002   1.226   0.002  11.100   0.000  10.880   0.000    -38.58     74.63    210.30      0.08   0.120   0.200  -0.060   0.020  39.510   0.180  1
 1237657189836587309   15897         11.681448     -1.032943  0.1749  11.1340    7.335   0.000   5.858   0.000   0.934   0.000   1.260   0.000  10.910   0.000  10.690   0.000      6.29     49.16    225.70      0.00  -2.480   0.110  -0.020   0.150  39.540   0.370  1
 1237663543138845573   14421        313.718292     -0.194879  0.1750  11.1329    8.170   0.000   7.329   0.000   1.187   0.000   0.950   0.000  11.780   0.000  11.550   0.000     -2.03     95.25    229.90      0.00  -0.570   0.200  -0.100   0.030  39.720   0.180  1
 1237680099167109192   15648         31.829750      1.251967  0.1750  11.1329    9.965   0.000   7.496   0.000   1.032   0.000   1.245   0.000  11.450   0.000  11.210   0.000     26.70     99.90    299.60      0.00  -1.500   0.410   0.090   0.050  39.550   0.200  1
 1237657189836980444   19772         12.666301     -1.041934  0.1751  11.1318    5.870   0.000   3.635   0.000   1.463   0.000   1.805   0.000  11.060   0.000  10.860   0.000     -1.03    102.70    173.60      0.00  -1.110   0.420   0.210   0.040  39.250   0.200  1
 1237663783674511434   19969         31.910402     -0.324077  0.1753  11.1296    3.160   0.007   1.392   0.001   0.315   0.001   0.286   0.002  10.190   0.000  10.020   0.000     14.18     78.38    121.20      0.25   0.180   0.270   0.020   0.030  39.590   0.180  1
 1237666407362134362   6216         344.995728     -0.444407  0.1756  11.1264    0.546   0.000   0.352   0.000   0.892   0.000   0.830   0.000   9.690   0.000   9.600   0.000     10.81     78.57    110.60      0.00   1.000   1.080   0.170   0.060  40.880   0.280  1
 1237657190903513358   17218        356.171753     -0.030193  0.1784  11.0960    2.643   0.003   1.187   0.001   0.462   0.000   0.426   0.000  10.010   0.000   9.850   0.000      2.08     81.34    118.70      0.58  -0.730   0.400  -0.090   0.030  39.640   0.200  1
 1237657190909476940   17220          9.701416     -0.179376  0.1790  11.0895    6.034   0.016   2.884   0.023   1.190   0.009   0.913   0.002  10.920   0.000  10.720   0.000    -32.46     44.06    206.40      0.00   1.880   0.320   0.130   0.030  39.630   0.200  1
 1237663458316125530   15301        323.579865      0.589065  0.1798  11.0808    6.599   0.000   3.829   0.000   0.810   0.000   0.592   0.000  10.320   0.000  10.090   0.000    -34.99     59.50    102.30      0.00  -0.300   0.250  -0.030   0.030  39.750   0.190  1
 1237663479795286373   5890         332.515564      0.609146  0.1800  11.0787    4.993   0.013   2.060   0.005   1.080   0.001   0.802   0.001  10.740   0.000  10.540   0.000    -13.42     66.15    155.20      0.04   0.250   0.350  -0.020   0.040  39.790   0.190  1
 1237666338652684525   16362         17.950935     -0.497157  0.1801  11.0776    7.712   0.000   7.245   0.000   0.911   0.000   0.705   0.000  11.090   0.000  10.870   0.000     -5.31     44.97    229.60      0.00  -2.730   0.520   0.010   0.050  39.890   0.220  1
 1237656567579870979   6936         323.233795     -0.699862  0.1802  11.0765    5.735   0.017   2.089   0.008   0.697   0.001   1.105   0.002  10.570   0.000  10.370   0.000    -54.93     65.79     81.14      0.00   0.040   0.330  -0.030   0.030  39.740   0.190  1
 1237657070091108996   2372          40.520649     -0.540883  0.1805  11.0733    8.949   0.000   5.128   0.001   1.319   0.001   1.068   0.000  10.700   0.000  10.460   0.000    -24.32     82.82    131.90      2.47   0.300   0.210   0.020   0.030  39.640   0.190  1
 1237663479800791353   13045        345.024872      0.537593  0.1806  11.0722    4.622   0.002   3.385   0.002   0.946   0.000   1.034   0.000  10.600   0.000  10.400   0.000     -1.41     50.81    120.00      0.00   0.050   0.400   0.050   0.030  39.620   0.200  1
 1237663783678902608   13254         42.058598     -0.347114  0.1807  11.0711    5.492   0.000   0.990   0.000   0.685   0.000   0.803   0.000  10.390   0.000  10.200   0.000    -34.15     84.91    107.30      0.14   0.510   0.390   0.090   0.040  40.090   0.200  1
 1237666300018163914   14284         49.049213     -0.601054  0.1811  11.0668    3.834   0.000   3.710   0.000   1.158   0.000   1.182   0.000  10.490   0.000  10.290   0.000      0.88    128.50    167.80      0.00  -0.150   0.190  -0.070   0.020  39.500   0.180  1
 1237666302168203468   17215         54.926323      1.092211  0.1814  11.0636    7.473   0.000   7.486   0.000   1.204   0.000   0.832   0.000  11.450   0.000  11.210   0.000     -2.65     77.26    192.40      0.00   0.320   0.400   0.010   0.040  39.690   0.210  1
 1237657192516354264   4019           1.261669      1.145341  0.1814  11.0636    7.090   0.006   2.505   0.003   1.502   0.001   0.724   0.000  11.150   0.000  10.940   0.000      5.49    108.00    146.20      0.00   0.550   0.300   0.160   0.040  39.720   0.190  1
 1237660240313581839   15443         49.867359     -0.318126  0.1819  11.0582    7.054   0.014   1.259   0.002   1.214   0.001   1.573   0.004  10.650   0.000  10.450   0.000    -17.96    114.90    148.00      0.00   1.650   0.240  -0.040   0.030  39.710   0.180  1
 1237660339089899929   17332         43.773346     -0.147500  0.1828  11.0485    8.663   0.000   6.131   0.000   0.942   0.000   0.521   0.000  10.740   0.000  10.500   0.000     -1.87    105.50    148.10      0.00  -0.170   0.270   0.030   0.030  39.650   0.200  1
 1237663783143473373   1580          45.322960     -0.644123  0.1840  11.0356    2.547   0.005   0.658   0.001   1.615   0.001   1.310   0.009  11.220   0.000  11.070   0.000      6.02     93.05    208.90      0.00   0.820   0.240  -0.040   0.030  39.630   0.200  1
 1237678617401688873   15892        323.198944      0.689380  0.1841  11.0345    9.690   0.000   3.179   0.001   1.230   0.000   1.018   0.001  11.350   0.000  11.110   0.000     -8.49     94.61    104.30      0.00  -1.620   0.470   0.170   0.060  39.610   0.210  1
 1237660024494883496   17168        339.723785     -1.167160  0.1852  11.0227    8.536   0.000   3.512   0.000   0.081   0.000   0.202   0.000  10.120   0.000   9.870   0.000      1.68     86.41    108.60      0.34   0.510   0.310  -0.050   0.030  39.910   0.200  1
 1237663544223793475   20048        339.308044      0.736270  0.1853  11.0216    6.240   0.001   5.894   0.002   1.242   0.000   1.218   0.000  10.870   0.000  10.650   0.000     -5.85     42.93    248.90      0.40  -0.740   0.560   0.000   0.040  39.830   0.210  1
 1237663784749039900   15421         33.741573      0.602397  0.1854  11.0206    5.488   0.001   0.873   0.000   0.509   0.000   0.953   0.000  10.440   0.000  10.250   0.000    -17.71     81.87     88.78      0.00   0.240   0.280  -0.050   0.030  39.910   0.190  1
 1237656906354000314   8213         357.520813     -0.921480  0.1861  11.0131    9.998   0.000   9.206   0.000   1.157   0.000   0.590   0.000  10.870   0.000  10.620   0.000    -15.61     49.08     99.63      5.30  -0.770   0.370   0.140   0.040  39.630   0.200  1
 1237663542607741904   15461        326.847412     -0.494767  0.1862  11.0120    4.283   0.007   1.894   0.005   0.941   0.004   1.398   0.000  10.600   0.000  10.410   0.000    -39.26     80.14     90.45      0.02  -0.080   0.220  -0.110   0.030  39.760   0.180  1
 1237663783659110698   16458        356.804535     -0.267979  0.1864  11.0098    9.053   0.000   4.645   0.000   0.505   0.000   0.528   0.000  10.190   0.000   9.950   0.000     -7.37    118.30     94.27     10.49  -0.340   1.270  -0.090   0.090  41.310   0.350  1
 1237663277926776930   1395         357.696381      0.430219  0.1864  11.0098    7.678   0.000   5.870   0.000   1.505   0.000   0.770   0.000  11.150   0.000  10.920   0.000    -22.07    105.10    168.80      0.00  -0.650   0.580   0.040   0.040  39.570   0.220  1
 1237663783120536388   6422         352.942078     -0.668143  0.1865  11.0088    2.829   0.003   1.010   0.000   1.069   0.000   0.814   0.000   9.820   0.000   9.670   0.000    -53.36     69.04    104.90      4.89   0.780   0.230  -0.110   0.020  39.830   0.180  1
 1237663783118897693   16281        349.138702     -0.663257  0.1865  11.0088    4.921   0.000   5.075   0.000   1.201   0.000   0.992   0.000  10.380   0.000  10.170   0.000      2.80     46.67    124.00      0.00  -0.900   0.580  -0.090   0.030  39.640   0.200  1
 1237678617415450837   7600         354.556580      1.248996  0.1881  10.9917    3.525   0.000   3.145   0.000   1.135   0.000   1.298   0.000  11.060   0.000  10.880   0.000      9.58     43.78    259.10      0.00  -2.510   0.410  -0.020   0.040  39.650   0.200  1
 1237663275774836989   15365        347.613373     -1.107513  0.1880  10.9927    7.540   0.000   6.104   0.000   1.355   0.000   0.578   0.000  11.270   0.000  11.030   0.000    -11.87     84.39    170.20      0.00   0.780   0.260  -0.060   0.030  39.910   0.190  1
 1237663543150510247   21487        340.281128     -0.211579  0.1891  10.9810    4.295   0.002   1.693   0.000   0.696   0.000   1.256   0.000  10.950   0.000  10.760   0.000     -4.43     84.82    117.00      0.00  -0.970   0.500   0.070   0.040  39.660   0.200  1
 1237663462607487236   8254         351.163757      0.819788  0.1892  10.9799    0.003   0.000   0.005   0.000   1.731   0.000   2.164   0.000   9.030   0.000   9.030   0.000    -66.33     89.13    125.00      0.00  -1.020   0.410   0.020   0.050  39.920   0.210  1
 1237678617436094671   12927         41.786049      0.775059  0.1898  10.9735    6.502   0.000   4.007   0.000   0.769   0.000   0.298   0.000  10.440   0.000  10.210   0.000    -13.55     89.78    139.70      0.00   0.180   0.230  -0.040   0.030  39.560   0.190  1
 1237663480334909517   15866        338.780670      0.967533  0.1900  10.9714    7.289   0.000   5.690   0.000   0.989   0.000   1.340   0.000  11.420   0.000  11.200   0.000     -7.01     72.86    202.50      0.00  -0.920   0.340  -0.010   0.040  39.790   0.200  1
 1237663204919672933   18749         12.547330      0.675324  0.1906  10.9650    4.809   0.012   4.684   0.016   1.345   0.001   1.166   0.005  11.060   0.000  10.860   0.000      1.78     61.06    213.50      0.01  -1.340   0.380   0.050   0.030  39.760   0.200  1
 1237663204917641393   735            7.963221      0.801123  0.1909  10.9618    4.116   0.000   3.490   0.000   1.458   0.000   1.634   0.000  10.600   0.000  10.420   0.000      7.08     39.93    220.90      0.00  -2.660   0.580   0.010   0.090  39.610   0.270  1
 1237663784201093782   16451          8.473652      0.150938  0.1910  10.9608    6.311   0.099   2.868   0.036   0.936   0.007   1.160   0.002  10.900   0.000  10.690   0.000     -6.59    120.80    120.20      0.00   2.660   0.860   0.270   0.050  40.140   0.250  1
 1237678617436487971   2440          42.633587      0.807735  0.1911  10.9597    4.542   0.002   1.779   0.001   0.038   0.000   0.138   0.000  10.370   0.000  10.160   0.000    -51.12     94.32    116.10      7.77   0.400   0.290  -0.090   0.030  40.060   0.190  1
 1237666338114765068   762           15.535184     -0.879069  0.1914  10.9565    9.708   0.006   6.598   0.009   0.910   0.001   0.877   0.001  11.580   0.000  11.350   0.000      2.59     88.66    155.40     41.81   1.090   0.290  -0.050   0.030  40.050   0.190  1
 1237666340799643790   20687         16.718008      1.153992  0.1915  10.9554    8.072   0.000   4.454   0.000   1.011   0.000   0.646   0.000  11.150   0.000  10.920   0.000    -10.57     85.08    125.70      1.78  -0.640   0.930   0.130   0.050  39.690   0.240  1
 1237657587096092969   17205         36.513371      0.807009  0.1922  10.9480    0.653   0.000   0.428   0.000   0.962   0.000   0.671   0.001   9.910   0.000   9.810   0.000      2.35     81.08    126.30      0.00   0.140   0.540   0.010   0.050  39.890   0.220  1
 1237663457242514193   14784        323.798340     -0.348291  0.1923  10.9469    4.833   0.000   3.820   0.000   1.064   0.000   0.665   0.000  10.610   0.000  10.400   0.000     27.88     43.51    125.20      0.20   0.660   0.380   0.100   0.040  40.080   0.200  1
 1237663782596116822   16618         21.279306     -1.219012  0.1931  10.9384    6.912   0.001   3.734   0.000   0.568   0.000   0.520   0.000  10.530   0.000  10.310   0.000    -24.17     61.94    101.20     10.69  -1.040   0.630  -0.120   0.040  39.690   0.200  1
 1237666301095051344   17907         56.294369      0.409236  0.1939  10.9300    0.480   0.000   0.240   0.000   2.123   0.001   1.241   0.004  10.210   0.000  10.120   0.000     -3.85     90.61    146.80      0.00  -0.110   0.480  -0.070   0.050  39.800   0.220  1
 1237657190906593483   17219          3.194383     -0.102524  0.1943  10.9257    0.391   0.000   0.173   0.000   1.462   0.000   1.043   0.000  10.550   0.000  10.460   0.000    -35.07     72.36     77.40      2.51  -0.920   0.450  -0.060   0.060  39.760   0.210  1
